episode,global_step,episode_reward,episode_length,epsilon,mean_loss,crashed
823,10380,1.9602091714909529,3,0.8767375,0.3422815501689911,1
824,10383,1.6000371704030871,3,0.876701875,nan,1
825,10388,3.846657866984641,5,0.8766425,0.2540472745895386,1
826,10400,8.84785803659966,12,0.8765000000000001,0.3323848595221837,1
827,10408,5.373050810305195,8,0.876405,0.22077178210020065,1
828,10428,14.229797699486365,20,0.8761675,0.3289931952953339,1
829,10436,6.521382622923995,8,0.8760725,0.3477013409137726,1
830,10451,10.39141979729843,15,0.875894375,0.2936210185289383,1
831,10455,3.272202504180511,4,0.875846875,0.6001155376434326,1
832,10459,2.5660591737676812,4,0.875799375,0.3370305299758911,1
833,10478,15.283235667044162,19,0.87557375,0.3908638507127762,1
834,10501,16.874061456317314,23,0.8753006249999999,0.39812518159548443,1
835,10508,4.6921976165664825,7,0.8752175,0.30413080751895905,1
836,10514,4.720586836716111,6,0.87514625,0.28491997718811035,1
837,10526,9.396362150712623,12,0.87500375,0.3679903248945872,1
838,10529,1.9583725634928275,3,0.874968125,0.26505517959594727,1
839,10537,5.362990885480114,8,0.874873125,0.37505200505256653,1
840,10541,2.766160496208155,4,0.8748256249999999,0.2783870995044708,1
841,10561,15.96884927872976,20,0.874588125,0.4055909037590027,1
842,10577,14.557323360335516,16,0.874398125,0.36625421792268753,1
843,10582,3.9572014196905787,5,0.8743387499999999,0.2955608367919922,1
844,10585,1.9583725634928275,3,0.874303125,0.27590352296829224,1
845,10605,16.48125189410856,20,0.8740656250000001,0.4466160833835602,1
846,10610,3.526690928603971,5,0.87400625,0.3835837244987488,1
847,10614,2.957376534134098,4,0.87395875,0.35671961307525635,1
848,10632,15.595174550699088,18,0.873745,0.2857974678277969,1
849,10641,6.2557942240673645,9,0.873638125,0.3990585505962372,1
850,10650,6.958608400076832,9,0.87353125,0.3120472878217697,1
851,10663,10.39342699617234,13,0.8733768749999999,0.3515631705522537,1
852,10673,6.45250718138162,10,0.873258125,0.4102933506170909,1
853,10687,11.243846269617237,14,0.8730918750000001,0.4747472008069356,1
854,10706,15.608684049096224,19,0.87286625,0.3724762886762619,1
855,10720,10.775294960229878,14,0.8727,0.29785067215561867,1
856,10724,2.7591154181621453,4,0.8726525,0.30637869238853455,1
857,10730,4.957168006567855,6,0.87258125,0.4163990616798401,1
858,10745,12.20345521437395,15,0.872403125,0.3095388635993004,1
859,10751,4.756103542829466,6,0.872331875,0.38133978843688965,1
860,10758,5.561319895605194,7,0.87224875,0.37504035234451294,1
861,10763,3.3671955374040445,5,0.872189375,0.16317835450172424,1
862,10769,3.8602317657372027,6,0.8721181250000001,0.2533600628376007,1
863,10774,3.4475473130989105,5,0.87205875,0.14913125336170197,1
864,10783,7.559050349249876,9,0.871951875,0.4064691364765167,1
865,10791,5.763195144102263,8,0.871856875,0.43074288964271545,1
866,10807,11.216099431576223,16,0.8716668750000001,0.2977956458926201,1
867,10824,12.302741654628536,17,0.8714649999999999,0.3317632138729095,1
868,10830,4.358754950569488,6,0.87139375,0.32639557123184204,1
869,10860,24.07050874702541,30,0.8710375,0.3485328145325184,0
870,10877,13.41910241836176,17,0.870835625,0.4040013998746872,1
871,10886,7.157308340247399,9,0.87072875,0.46220092475414276,1
872,10908,16.42287830437358,22,0.8704675,0.3440307751297951,1
873,10913,3.0491812523599235,5,0.870408125,0.455586314201355,1
874,10918,3.7562824772575865,5,0.87034875,0.1889335811138153,1
875,10922,2.987565628278572,4,0.87030125,0.39586710929870605,1
876,10942,14.38412162827542,20,0.87006375,0.33969554901123045,1
877,10957,11.401109689319238,15,0.869885625,0.3346598148345947,1
878,10966,6.884483096915332,9,0.86977875,0.2971307784318924,1
879,10970,2.566053658965085,4,0.8697312500000001,0.30759480595588684,1
880,10986,11.420219860930521,16,0.86954125,0.3222704567015171,1
881,10993,6.074251014961454,7,0.869458125,0.3376319408416748,1
882,11001,5.961027643494078,8,0.869363125,0.32690949738025665,1
883,11017,11.443225462101623,16,0.869173125,0.5333244279026985,1
884,11022,3.9550942616836293,5,0.86911375,0.8186938166618347,1
885,11025,1.5982070401394535,3,0.869078125,0.6403290033340454,1
886,11029,2.5660591737676812,4,0.869030625,0.44701170921325684,1
887,11036,4.667857925455001,7,0.8689475,0.5737172365188599,1
888,11044,6.5126026029794,8,0.8688525,0.4325276017189026,1
889,11050,4.003446175230618,6,0.8687812500000001,0.28891536593437195,1
890,11065,12.236359921457433,15,0.868603125,0.5271492078900337,1
891,11081,12.379250189065583,16,0.868413125,0.44623173773288727,1
892,11091,6.684324621263361,10,0.8682943750000001,0.41167399287223816,1
893,11095,2.5873703868273883,4,0.868246875,0.3402005732059479,1
894,11115,14.380481047727098,20,0.868009375,0.4431196451187134,1
895,11122,4.799689669169603,7,0.86792625,0.3872419148683548,1
896,11129,4.884284592899716,7,0.867843125,0.4677327871322632,1
897,11159,24.591716798058584,30,0.867486875,0.4490817742688315,0
898,11166,4.267531478641311,7,0.86740375,0.34237681329250336,1
899,11175,6.967909894354598,9,0.8672968750000001,0.4444892257452011,1
900,11181,4.08536632057742,6,0.867225625,0.31912074983119965,1
901,11190,7.596974029205911,9,0.8671187499999999,0.3137851655483246,1
902,11203,9.542133050428456,13,0.866964375,0.47837135195732117,1
903,11213,7.050142341257715,10,0.8668456250000001,0.4280448853969574,1
904,11217,2.415980045634204,4,0.866798125,0.3458314538002014,1
905,11222,3.76599090472836,5,0.86673875,0.4942636489868164,1
906,11241,16.005967920469022,19,0.866513125,0.4631456196308136,1
907,11244,1.9602091714909529,3,0.8664775,0.45332199335098267,1
908,11248,2.3989273212049906,4,0.86643,0.4424816370010376,1
909,11252,2.566053658965085,4,0.8663825,0.5181927680969238,1
910,11282,24.396507613251497,30,0.86602625,0.40092223244053976,1
911,11293,8.0523435959802,11,0.8658956250000001,0.4102129290501277,1
912,11300,5.9571636464636555,7,0.8658125,0.43002572655677795,1
913,11309,7.561889420253877,9,0.865705625,0.29056860506534576,1
914,11320,8.28769419216779,11,0.865575,0.40196027358373004,1
915,11327,4.884142275431631,7,0.865491875,0.4109102487564087,1
916,11331,2.9217704775349755,4,0.865444375,0.6761349439620972,1
917,11340,6.882886462282568,9,0.8653375,0.39164040486017865,1
918,11355,13.87155652037972,15,0.865159375,0.29933658242225647,1
919,11372,14.436011937814223,17,0.8649575,0.3884642422199249,1
920,11381,6.364276180643233,9,0.864850625,0.4777039885520935,1
921,11386,3.2023098115942545,5,0.86479125,0.43653568625450134,1
922,11397,7.616698001338859,11,0.864660625,0.4511932035287221,1
923,11400,1.8842354771469032,3,0.864625,0.3034549951553345,1
924,11403,1.9602091714909529,3,0.864589375,nan,1
925,11433,23.19155730485505,30,0.864233125,0.4200972132384777,0
926,11443,8.955574771475188,10,0.864114375,0.45701202750205994,1
927,11446,1.6530620728196186,3,0.86407875,0.5966918468475342,1
928,11449,1.7953289908768333,3,0.864043125,0.2545022964477539,1
929,11456,4.653521496794638,7,0.8639600000000001,0.5597387254238129,1
930,11471,13.7491936036837,15,0.863781875,0.47519123554229736,1
931,11489,13.684992237531516,18,0.863568125,0.44039641618728637,1
932,11495,4.165698652617526,6,0.863496875,0.49319255352020264,1
933,11501,4.959018187143877,6,0.8634256250000001,0.5182030200958252,1
934,11504,1.7671529078868469,3,0.86339,0.38775497674942017,1
935,11508,2.5642135175608773,4,0.8633425,0.48330092430114746,1
936,11525,14.003751742238695,17,0.863140625,0.48747020214796066,1
937,11532,6.074243614347329,7,0.8630575,0.45439502596855164,1
938,11544,9.409277081279203,12,0.862915,0.3930136561393738,1
939,11548,2.9592167598122607,4,0.8628675,0.42353183031082153,1
940,11558,8.185459728674127,10,0.86274875,0.34480539709329605,1
941,11561,1.7671529078868469,3,0.862713125,0.33476394414901733,1
942,11582,17.85337291359863,21,0.8624637500000001,0.4641770303249359,1
943,11602,15.031409639834697,20,0.86222625,0.39813289046287537,1
944,11614,9.249285225350063,12,0.86208375,0.5109705726305643,1
945,11644,25.36874354550025,30,0.8617275,0.45732657611370087,0
946,11646,0.9660165442504834,2,0.86170375,nan,1
947,11660,11.760279470154462,14,0.8615375000000001,0.4633285850286484,1
948,11665,3.364987613054878,5,0.861478125,0.2970411479473114,1
949,11677,8.654592281115892,12,0.861335625,0.45361364881197613,1
950,11689,10.557213920954158,12,0.861193125,0.45717906951904297,1
951,11693,2.3974713947814035,4,0.861145625,0.24534013867378235,1
952,11706,11.593426772665715,13,0.86099125,0.35935260852177936,1
953,11714,5.5229509347298915,8,0.86089625,0.33903008699417114,1
954,11727,11.950025053378614,13,0.860741875,0.4086574117342631,1
955,11741,12.164550109019146,14,0.8605756250000001,0.4646188020706177,1
956,11745,2.957376534134098,4,0.860528125,0.2955976724624634,1
957,11748,2.0478800707956215,3,0.8604925,0.391257107257843,1
958,11751,1.9583725634928275,3,0.860456875,nan,1
959,11753,0.9893852557928039,2,0.860433125,0.38512036204338074,1
960,11782,24.12739518011325,29,0.8600887500000001,0.36205822229385376,1
961,11812,24.844075976827142,30,0.8597325,0.41981151327490807,0
962,11820,6.793536068687844,8,0.8596375,0.34803779423236847,1
963,11831,7.605926463293533,11,0.859506875,0.4392765462398529,1
964,11843,9.973205239737121,12,0.859364375,0.5928902824719747,1
965,11854,7.724382099448361,11,0.85923375,0.3951127032438914,1
966,11869,11.91595846811361,15,0.859055625,0.4493212178349495,1
967,11879,8.788346069685042,10,0.858936875,0.42680616676807404,1
968,11884,3.283098497412217,5,0.8588775,0.42423588037490845,1
969,11889,3.794166987718347,5,0.858818125,0.5952403545379639,1
970,11903,9.151411983175997,14,0.8586518750000001,0.3501295745372772,1
971,11929,19.70223571152305,26,0.858343125,0.43361200605119976,1
972,11936,5.595169547393112,7,0.85826,0.35662582516670227,1
973,11952,14.645283571114446,16,0.85807,0.4580994248390198,1
974,11965,9.531848568980413,13,0.857915625,0.3408654381831487,1
975,11974,7.160645711637918,9,0.85780875,0.40262526273727417,1
976,11987,9.340006882339868,13,0.857654375,0.4120042324066162,1
977,11994,5.002459277475644,7,0.85757125,0.5120523273944855,1
978,11997,1.9583725634928275,3,0.857535625,0.3384690284729004,1
979,12009,9.040939427498412,12,0.857393125,0.6386707524458567,1
980,12018,7.563013086653683,9,0.85728625,0.5213350802659988,1
981,12032,11.601680389804441,14,0.85712,0.48535744845867157,1
982,12044,10.354094808938454,12,0.8569775,0.5975180069605509,1
983,12047,2.275558352315916,3,0.856941875,nan,1
984,12062,13.047220273769259,15,0.85676375,0.4946627616882324,1
985,12067,3.200465013710966,5,0.856704375,0.4960649609565735,1
986,12072,3.9572014196905787,5,0.856645,0.4601701498031616,1
987,12084,9.457888532205926,12,0.8565025,0.5013400912284851,1
988,12114,23.9783748628684,30,0.85614625,0.4880835882255009,0
989,12127,11.598522315337668,13,0.855991875,0.5721539457639059,1
990,12138,9.877641451952053,11,0.85586125,0.4803624947865804,1
991,12142,2.7591154181621453,4,0.85581375,0.42429518699645996,1
992,12146,2.5682892715232106,4,0.8557662500000001,0.40137773752212524,1
993,12164,14.333806810144926,18,0.8555525,0.4354040801525116,1
994,12169,3.5274169460861313,5,0.855493125,0.3205873668193817,1
995,12194,20.297575228052896,25,0.85519625,0.4876410315434138,1
996,12201,5.980833354223523,7,0.855113125,0.4263644516468048,1
997,12206,3.211478627990832,5,0.8550537500000001,0.33281704783439636,1
998,12236,22.69948493380443,30,0.8546975,0.5348512753844261,0
999,12242,4.597132104208924,6,0.85462625,0.4487193822860718,1
1000,12248,3.731835905305929,6,0.854555,0.3491057902574539,1
1001,12255,5.567098287176134,7,0.854471875,0.4284369647502899,1
1002,12262,4.796393158771358,7,0.85438875,0.44720880687236786,1
1003,12270,5.563283275367561,8,0.85429375,0.5544221699237823,1
1004,12273,1.5974290027069837,3,0.854258125,0.4875708222389221,1
1005,12292,16.95507355991988,19,0.8540325,0.3731049716472626,1
1006,12300,5.605736042153356,8,0.8539375,0.4783281534910202,1
1007,12306,4.204707824741199,6,0.85386625,0.5946778059005737,1
1008,12322,13.45084730736887,16,0.85367625,0.405631959438324,1
1009,12336,9.853893750005543,14,0.85351,0.48768462240695953,1
1010,12343,5.98759022716997,7,0.853426875,0.47996199131011963,1
1011,12364,16.17416023759044,21,0.8531775,0.5133102387189865,1
1012,12367,1.602272727272727,3,0.853141875,nan,1
1013,12372,3.0522362286564477,5,0.8530825,0.6384818255901337,1
1014,12378,4.764116164201587,6,0.85301125,0.3483327329158783,1
1015,12391,10.483350012743845,13,0.852856875,0.4402022163073222,1
1016,12414,18.643467182177623,23,0.85258375,0.6063873320817947,1
1017,12426,8.92861948370221,12,0.85244125,0.5153083006540934,1
1018,12435,6.528589124876935,9,0.852334375,0.662802129983902,1
1019,12441,4.957177290232426,6,0.852263125,0.5081047862768173,1
1020,12471,24.648112183242585,30,0.8519068750000001,0.5042670411723,1
1021,12475,3.0541214465764743,4,0.851859375,0.47974905371665955,1
1022,12494,15.239953438628518,19,0.85163375,0.4868940770626068,1
1023,12506,9.7219849157404,12,0.85149125,0.5516858597596487,1
1024,12511,2.961065366343347,5,0.8514318750000001,0.7505160570144653,1
1025,12517,3.8501907390890464,6,0.851360625,0.5306194722652435,1
1026,12525,6.593039300644471,8,0.851265625,0.34280654788017273,1
1027,12531,4.168326355843688,6,0.851194375,0.384662926197052,1
1028,12533,0.798917860335175,2,0.851170625,0.570911169052124,1
1029,12538,3.756289207298002,5,0.85111125,0.2636989951133728,1
1030,12542,2.7962805920997726,4,0.85106375,0.6483384370803833,1
1031,12555,10.029190510735097,13,0.850909375,0.48120691378911334,1
1032,12585,22.073710677126872,30,0.850553125,0.46651624888181686,0
1033,12592,4.64719678400844,7,0.8504700000000001,0.5602187216281891,1
1034,12598,3.4090909090909087,6,0.85039875,0.5884824991226196,1
1035,12613,12.679964943078602,15,0.850220625,0.47608789056539536,1
1036,12634,16.77414986796232,21,0.8499712500000001,0.48323909044265745,1
1037,12643,7.993130527289579,9,0.849864375,0.5446109920740128,1
1038,12653,7.804581415912943,10,0.849745625,0.5288534859816233,1
1039,12673,15.166971861620347,20,0.8495081250000001,0.46687349677085876,1
1040,12703,25.344029453958477,30,0.849151875,0.44236876709120615,0
1041,12733,23.78099577445524,30,0.8487956249999999,0.5057671312242746,0
1042,12743,7.6772812843344935,10,0.848676875,0.478934109210968,1
1043,12751,5.61324145316545,8,0.848581875,0.45044098794460297,1
1044,12760,7.447395810961531,9,0.848475,0.6054541071256002,1
1045,12790,24.074899032982863,30,0.84811875,0.4285879986626761,0
1046,12806,11.972153977702737,16,0.84792875,0.5486621633172035,1
1047,12824,16.756711123948765,18,0.847715,0.5250020742416381,1
1048,12833,6.4823623475216055,9,0.847608125,0.7072847187519073,1
1049,12841,5.959133954071746,8,0.847513125,0.3511323481798172,1
1050,12848,4.570945151496226,7,0.84743,0.49323783814907074,1
1051,12857,7.5493035083051545,9,0.847323125,0.3424169719219208,1
1052,12874,11.977810948496044,17,0.84712125,0.4473045617341995,1
1053,12882,4.858208700704428,8,0.84702625,0.44339619576931,1
1054,12901,17.717615840599333,19,0.846800625,0.4924708366394043,1
1055,12905,2.5942352256076413,4,0.846753125,0.6376006603240967,1
1056,12908,1.7649228101313175,3,0.8467175,0.3490482568740845,1
1057,12938,25.1801911441338,30,0.84636125,0.49265505586351666,0
1058,12945,5.581816967675104,7,0.846278125,0.6609875559806824,1
1059,12952,5.197745670107231,7,0.846195,0.5622661709785461,1
1060,12972,14.611843668750375,20,0.8459575,0.557004737854004,1
1061,12983,9.203349488715439,11,0.845826875,0.5083271265029907,1
1062,13008,21.056358470450153,25,0.84553,0.6274442502430507,1
1063,13038,22.32201977668864,30,0.8451737500000001,0.8027898584093366,0
1064,13050,10.670652950164172,12,0.84503125,0.541492760181427,1
1065,13053,1.7649228101313175,3,0.844995625,0.6574708223342896,1
1066,13056,1.5974290027069835,3,0.8449599999999999,0.7411550879478455,1
1067,13067,9.557877692390852,11,0.844829375,0.470318540930748,1
1068,13080,9.444433514948129,13,0.8446750000000001,0.5215051248669624,1
1069,13089,7.159657451485816,9,0.844568125,0.48569734394550323,1
1070,13119,22.228341902925997,30,0.8442118750000001,0.4512439710753305,0
1071,13122,1.7953289908768333,3,0.8441762500000001,0.5405534505844116,1
1072,13137,11.900649730504716,15,0.8439981249999999,0.563983641564846,1
1073,13149,10.754227652897725,12,0.843855625,0.612766444683075,1
1074,13159,6.6345816330251415,10,0.843736875,0.38196083903312683,1
1075,13162,1.7175252219576351,3,0.8437012500000001,0.64797043800354,1
1076,13184,15.059181252420776,22,0.84344,0.5472167283296585,1
1077,13208,18.053680975391377,24,0.843155,0.6167291601498922,1
1078,13238,22.158695795763165,30,0.84279875,0.5131333896092006,0
1079,13240,0.9660165442504834,2,0.842775,0.4680994153022766,1
1080,13242,0.925822775924396,2,0.8427512500000001,nan,1
1081,13249,5.36344867092025,7,0.842668125,0.6642967164516449,1
1082,13279,23.075111439072053,30,0.842311875,0.5013247813497271,0
1083,13289,6.942143026344012,10,0.842193125,0.6244204640388489,1
1084,13298,6.8516286376815785,9,0.84208625,0.6477113366127014,1
1085,13305,5.9571636464636555,7,0.842003125,0.5022237747907639,1
1086,13315,7.066403768101547,10,0.841884375,0.5339057147502899,1
1087,13326,7.620721018592883,11,0.84175375,0.6633437275886536,1
1088,13349,16.5020532482311,23,0.841480625,0.5624156991640726,1
1089,13359,6.500089518616833,10,0.841361875,0.559827446937561,1
1090,13377,16.194472994158776,18,0.841148125,0.616474062204361,1
1091,13396,14.798537066663592,19,0.8409225,0.6500863552093505,1
1092,13402,3.8515211778056395,6,0.84085125,0.49279990792274475,1
1093,13429,22.77978062900563,27,0.840530625,0.502210238150188,1
1094,13437,6.158898868179023,8,0.840435625,0.6832965612411499,1
1095,13442,3.761175943647523,5,0.84037625,0.5970098972320557,1
1096,13456,11.007103070979719,14,0.84021,0.5780988186597824,1
1097,13486,24.42851389795068,30,0.8398537500000001,0.6366365296500069,0
1098,13496,7.762967403673722,10,0.839735,0.5089250405629476,1
1099,13499,1.7671529078868469,3,0.839699375,nan,1
1100,13518,15.254033518439222,19,0.83947375,0.5575995802879333,1
1101,13525,4.272370468366584,7,0.8393906250000001,0.3601512610912323,1
1102,13531,3.9986320572817466,6,0.839319375,0.6819314956665039,1
1103,13550,16.47969334783184,19,0.83909375,0.5603498816490173,1
1104,13575,23.245137073101205,25,0.838796875,0.58905112495025,1
1105,13586,8.56260443575677,11,0.83866625,0.49864062666893005,1
1106,13610,18.056164326203668,24,0.8383812500000001,0.6088480800390244,1
1107,13618,6.322635751048316,8,0.83828625,0.6915153861045837,1
1108,13631,10.085665050972251,13,0.838131875,0.3582585205634435,1
1109,13649,12.9402208431749,18,0.8379181250000001,0.654951548576355,1
1110,13669,14.415783483700027,20,0.837680625,0.5527838170528412,1
1111,13677,6.7611411635832495,8,0.837585625,0.5227403044700623,1
1112,13694,13.570535171581026,17,0.83738375,0.6661271303892136,1
1113,13697,1.7953289908768333,3,0.837348125,0.44780969619750977,1
1114,13707,6.543461309142121,10,0.8372293749999999,0.5114928483963013,1
1115,13715,5.49031603657295,8,0.837134375,0.4619573503732681,1
1116,13726,9.103363709252177,11,0.83700375,0.630034069220225,1
1117,13734,5.567187747012947,8,0.83690875,0.7246397286653519,1
1118,13737,1.7671529078868469,3,0.836873125,0.19997841119766235,1
1119,13744,5.959013234599721,7,0.83679,0.6032570600509644,1
1120,13751,5.59527437016612,7,0.836706875,0.2389843910932541,1
1121,13753,0.8011363636363635,2,0.836683125,0.5374426245689392,1
1122,13773,17.31779484425172,20,0.836445625,0.5542769610881806,1
1123,13790,12.810612872130429,17,0.83624375,0.7290170639753342,1
1124,13796,4.243336650091759,6,0.8361725,0.6453603506088257,1
1125,13802,3.7854042582712157,6,0.83610125,0.6390374898910522,1
1126,13824,18.120805258435706,22,0.83584,0.5880198925733566,1
1127,13833,7.751827989104363,9,0.835733125,0.5949904024600983,1
1128,13838,3.9572014196905787,5,0.83567375,0.8391187191009521,1
1129,13867,25.605020537706796,29,0.835329375,0.5542766877583095,1
1130,13879,10.553761982721646,12,0.835186875,0.6308388113975525,1
1131,13909,26.765719038009827,30,0.8348306249999999,0.5889400616288185,0
1132,13914,3.9857323720666913,5,0.83477125,0.5147051811218262,1
1133,13927,8.885941123723422,13,0.834616875,0.5684667527675629,1
1134,13929,0.8496688366553268,2,0.834593125,0.41205868124961853,1
1135,13939,6.940122449651992,10,0.834474375,0.5555482804775238,1
1136,13963,18.0892696821824,24,0.834189375,0.44776515414317447,1
1137,13969,4.561489487084988,6,0.834118125,0.5501282513141632,1
1138,13973,2.5660591737676812,4,0.8340706250000001,0.6079262495040894,1
1139,13997,17.349743706485093,24,0.833785625,0.5648883233467737,1
1140,14013,15.27719403201263,16,0.8335956250000001,0.7837746888399124,1
1141,14031,14.21530599950252,18,0.8333818749999999,0.8074240982532501,1
1142,14040,7.010295937854378,9,0.833275,0.8804020285606384,1
1143,14045,3.9572014196905787,5,0.833215625,0.6628051996231079,1
1144,14051,4.957168006567855,6,0.833144375,0.9163031578063965,1
1145,14060,6.854013000616767,9,0.8330375,0.7242365082105001,1
1146,14067,4.6922146682717,7,0.832954375,0.6501511335372925,1
1147,14097,21.004056063141903,30,0.8325981250000001,0.6569423414766788,0
1148,14102,3.754707248874702,5,0.83253875,0.3093176782131195,1
1149,14132,22.47970763020527,30,0.8321825,0.7169983424246311,0
1150,14157,19.455172746118294,25,0.831885625,0.6761028915643692,1
1151,14173,11.059383067326106,16,0.831695625,0.688254714012146,1
1152,14203,23.44199100033492,30,0.831339375,0.6916448899677822,0
1153,14219,11.458825545077579,16,0.8311493750000001,0.6070963963866234,1
1154,14235,13.995116611331834,16,0.830959375,0.3932545557618141,1
1155,14249,12.557847487910758,14,0.830793125,0.766598105430603,1
1156,14263,11.082770973497116,14,0.830626875,0.9428343176841736,1
1157,14278,12.48199809799372,15,0.83044875,0.5495023354887962,1
1158,14297,17.350667900891,19,0.8302231250000001,0.5771328091621399,1
1159,14309,10.442213023076073,12,0.830080625,0.5638948480288187,1
1160,14339,28.387157647112435,30,0.8297243750000001,0.5680916820253644,0
1161,14348,7.200423107649642,9,0.8296175,0.7428552110989889,1
1162,14353,3.560246286141126,5,0.829558125,0.39086997509002686,1
1163,14359,5.275345464645474,6,0.829486875,0.8598856925964355,1
1164,14384,21.11796300676525,25,0.82919,0.5752331784793309,1
1165,14409,18.07619932004983,25,0.828893125,0.5298065443833669,1
1166,14417,6.366004533835002,8,0.828798125,0.7746100425720215,1
1167,14421,2.9573710298187494,4,0.8287506250000001,0.9662877321243286,1
1168,14451,24.584490730011236,30,0.828394375,0.4821448538984571,0
1169,14455,2.9573710298187494,4,0.828346875,0.7730691432952881,1
1170,14484,19.964525461301747,29,0.8280025,0.7751811966300011,1
1171,14508,16.90564897258061,24,0.8277175,0.6600334842999777,1
1172,14517,6.882420268846164,9,0.827610625,0.6894131898880005,1
1173,14523,4.758342731953968,6,0.827539375,0.5532298684120178,1
1174,14526,1.7953289908768333,3,0.82750375,0.7510460615158081,1
1175,14536,8.555375815898296,10,0.827385,0.6117978890736898,1
1176,14543,5.559084282982622,7,0.8273018750000001,0.3438781797885895,1
1177,14570,21.82231980884971,27,0.82698125,0.6802840914045062,1
1178,14590,16.21756377039363,20,0.82674375,0.6465416550636292,1
1179,14595,3.9989179158270245,5,0.826684375,0.6582050323486328,1
1180,14606,7.48910731498231,11,0.82655375,0.5336416761080424,1
1181,14610,2.3974713947814035,4,0.82650625,0.6562200784683228,1
1182,14629,15.196005854494734,19,0.826280625,0.5611476123332977,1
1183,14651,19.610341863999647,22,0.826019375,0.5541030764579773,1
1184,14666,13.753740745344329,15,0.8258412500000001,0.7223718762397766,1
1185,14673,5.157690702422402,7,0.825758125,0.6217235326766968,1
1186,14694,18.79553939905155,21,0.82550875,0.6876551926136016,1
1187,14724,26.500390255813766,30,0.8251525,0.6339638084173203,0
1188,14727,1.8519911509601368,3,0.825116875,nan,1
1189,14739,9.33224460604526,12,0.824974375,0.61313729484876,1
1190,14745,4.756119597166153,6,0.8249031250000001,0.6582027077674866,1
1191,14753,5.567187747012947,8,0.824808125,0.6640100181102753,1
1192,14772,14.66058959826541,19,0.8245825,0.5779867827892303,1
1193,14776,2.957376534134098,4,0.824535,0.5831058025360107,1
1194,14788,10.555368107861266,12,0.8243925000000001,0.7268533507982889,1
1195,14808,15.095325210688626,20,0.824155,0.5440719783306122,1
1196,14815,5.9553223594731595,7,0.824071875,0.49673470854759216,1
1197,14818,1.9602091714909529,3,0.82403625,0.6234865188598633,1
1198,14829,9.790436343469011,11,0.823905625,0.6122163931528727,1
1199,14839,7.560011511539611,10,0.823786875,0.6058587729930878,1
1200,14843,2.401173448340891,4,0.823739375,0.5621728897094727,1
1201,14859,11.134515355767432,16,0.823549375,0.6505873948335648,1
1202,14866,5.400035903119054,7,0.8234662500000001,0.4314161390066147,1
1203,14884,13.527117596897149,18,0.8232525,0.6243520021438599,1
1204,14891,5.9553175636097855,7,0.823169375,0.6517149209976196,1
1205,14896,3.921686086300681,5,0.82311,0.6295172870159149,1
1206,14901,3.556580759586888,5,0.823050625,0.7236440777778625,1
1207,14916,12.63757204925337,15,0.8228725,0.7073254287242889,1
1208,14946,24.57696116495509,30,0.8225162500000001,0.5845579121794019,0
1209,14952,4.758337783326942,6,0.822445,0.6494556069374084,1
1210,14967,12.169926720255368,15,0.822266875,0.6921335856119791,1
1211,14979,8.411720159339088,12,0.822124375,0.4758372704188029,1
1212,14982,1.6000371704030871,3,0.82208875,0.3866419494152069,1
1213,14987,3.598889412854372,5,0.8220293750000001,0.672429084777832,1
1214,14994,5.199877994874629,7,0.82194625,0.6550105214118958,1
1215,15001,5.955577277408231,7,0.821863125,0.645846426486969,1
1216,15008,4.648677986778469,7,0.82178,0.7061335444450378,1
1217,15018,8.393967195501984,10,0.82166125,1.1937256455421448,1
1218,15028,7.757092584597081,10,0.8215425000000001,0.7163366278012594,1
1219,15038,8.004066689891529,10,0.82142375,0.6256545782089233,1
1220,15048,6.776293517401771,10,0.821305,0.5975041091442108,1
1221,15065,12.936636441409025,17,0.821103125,0.7184091061353683,1
1222,15088,15.5206046371328,23,0.8208300000000001,0.7213033636411031,1
1223,15104,11.94459108273711,16,0.82064,0.6250942125916481,1
1224,15122,13.405398963126254,18,0.82042625,0.6949395537376404,1
1225,15136,12.352806810602717,14,0.82026,0.7634498476982117,1
1226,15144,5.765036255080084,8,0.820165,0.6710193753242493,1
1227,15151,5.790695805814513,7,0.8200818750000001,0.6761558055877686,1
1228,15175,18.731596601762295,24,0.819796875,0.6730005542437235,1
1229,15181,4.595445573346169,6,0.819725625,0.7869085073471069,1
1230,15211,27.076642918260376,30,0.819369375,0.8114311695098877,0
1231,15221,8.595535908535053,10,0.819250625,0.5755153695742289,1
1232,15230,6.525931351657026,9,0.8191437500000001,0.4958498775959015,1
1233,15243,10.805442263005988,13,0.818989375,0.6235263645648956,1
1234,15259,12.249863783109905,16,0.818799375,0.7788451761007309,1
1235,15263,2.5227272727272725,4,0.818751875,0.7259186506271362,1
1236,15283,18.15277169060397,20,0.818514375,0.7517720937728882,1
1237,15302,13.732910606408195,19,0.81828875,0.6449187874794007,1
1238,15316,10.449217462481307,14,0.8181225,0.6107497736811638,1
1239,15336,15.11772935263778,20,0.817885,0.7569124817848205,1
1240,15360,17.49690780199073,24,0.8176,0.6662382135788599,1
1241,15365,3.2004649388892776,5,0.817540625,0.32621079683303833,1
1242,15368,1.7649228101313175,3,0.817505,0.9040235280990601,1
1243,15384,12.554973501039049,16,0.817315,0.8346262872219086,1
1244,15413,19.814849459753724,29,0.8169706250000001,0.5658807754516602,1
1245,15424,9.35630645777523,11,0.81684,0.5812603831291199,1
